RUN	portfolio.GetPortfoliosSimulation	getportfoliossimulation	1552208770352	 	3.0.3
USER	Get portfolios	17920	END	1552208784196	1552208785868
REQUEST	18064		Get all portfolios	1552208784270	1552208785868	OK	 
USER	Get portfolios	18064	END	1552208784270	1552208785868
REQUEST	18058		Get all portfolios	1552208784269	1552208785868	OK	 
USER	Get portfolios	18058	END	1552208784269	1552208785869
REQUEST	17946		Get all portfolios	1552208784205	1552208785869	OK	 
USER	Get portfolios	17946	END	1552208784205	1552208785869
REQUEST	18059		Get all portfolios	1552208784270	1552208785869	OK	 
USER	Get portfolios	18059	END	1552208784269	1552208785869
REQUEST	17909		Get all portfolios	1552208784190	1552208785869	OK	 
USER	Get portfolios	17909	END	1552208784190	1552208785869
REQUEST	18043		Get all portfolios	1552208784262	1552208785869	OK	 
USER	Get portfolios	18043	END	1552208784262	1552208785870
REQUEST	18065		Get all portfolios	1552208784270	1552208785871	OK	 
USER	Get portfolios	18065	END	1552208784270	1552208785871
REQUEST	18056		Get all portfolios	1552208784264	1552208785871	OK	 
USER	Get portfolios	18056	END	1552208784264	1552208785871
REQUEST	17876		Get all portfolios	1552208784172	1552208785885	OK	 
REQUEST	18077		Get all portfolios	1552208784272	1552208785886	OK	 
USER	Get portfolios	17876	END	1552208784172	1552208785885
USER	Get portfolios	18077	END	1552208784272	1552208785886
REQUEST	18073		Get all portfolios	1552208784272	1552208785889	OK	 
USER	Get portfolios	18073	END	1552208784271	1552208785889
REQUEST	18071		Get all portfolios	1552208784271	1552208785890	OK	 
USER	Get portfolios	18071	END	1552208784271	1552208785890
REQUEST	18076		Get all portfolios	1552208784272	1552208785892	OK	 
USER	Get portfolios	18076	END	1552208784272	1552208785892
REQUEST	18081		Get all portfolios	1552208784273	1552208785893	OK	 
USER	Get portfolios	18081	END	1552208784273	1552208785893
REQUEST	17905		Get all portfolios	1552208784188	1552208785894	OK	 
REQUEST	18078		Get all portfolios	1552208784272	1552208785894	OK	 
USER	Get portfolios	18078	END	1552208784272	1552208785894
USER	Get portfolios	17905	END	1552208784179	1552208785894
REQUEST	17875		Get all portfolios	1552208784172	1552208785895	OK	 
USER	Get portfolios	17875	END	1552208784172	1552208785895
REQUEST	17884		Get all portfolios	1552208784175	1552208785895	OK	 
USER	Get portfolios	17884	END	1552208784175	1552208785895
REQUEST	18027		Get all portfolios	1552208784260	1552208785897	OK	 
REQUEST	17899		Get all portfolios	1552208784178	1552208785897	OK	 
USER	Get portfolios	18027	END	1552208784260	1552208785897
USER	Get portfolios	17899	END	1552208784178	1552208785897
REQUEST	18084		Get all portfolios	1552208784280	1552208785897	OK	 
USER	Get portfolios	18084	END	1552208784280	1552208785897
REQUEST	18085		Get all portfolios	1552208784280	1552208785898	OK	 
USER	Get portfolios	18085	END	1552208784280	1552208785898
REQUEST	18090		Get all portfolios	1552208784282	1552208785899	OK	 
USER	Get portfolios	18090	END	1552208784282	1552208785899
REQUEST	17880		Get all portfolios	1552208784174	1552208785899	OK	 
REQUEST	17904		Get all portfolios	1552208784179	1552208785899	OK	 
REQUEST	18088		Get all portfolios	1552208784281	1552208785899	OK	 
USER	Get portfolios	17880	END	1552208784174	1552208785899
REQUEST	18063		Get all portfolios	1552208784270	1552208785899	OK	 
USER	Get portfolios	17904	END	1552208784179	1552208785899
USER	Get portfolios	18088	END	1552208784281	1552208785899
USER	Get portfolios	18063	END	1552208784270	1552208785899
REQUEST	18079		Get all portfolios	1552208784272	1552208785899	OK	 
USER	Get portfolios	18079	END	1552208784272	1552208785899
REQUEST	17903		Get all portfolios	1552208784179	1552208785899	OK	 
USER	Get portfolios	17903	END	1552208784179	1552208785899
REQUEST	18095		Get all portfolios	1552208784284	1552208785900	OK	 
USER	Get portfolios	18095	END	1552208784284	1552208785900
REQUEST	18098		Get all portfolios	1552208784284	1552208785900	OK	 
USER	Get portfolios	18098	END	1552208784284	1552208785900
REQUEST	18104		Get all portfolios	1552208784285	1552208785900	OK	 
USER	Get portfolios	18104	END	1552208784285	1552208785900
REQUEST	18091		Get all portfolios	1552208784283	1552208785901	OK	 
USER	Get portfolios	18091	END	1552208784282	1552208785901
REQUEST	17870		Get all portfolios	1552208784171	1552208785902	OK	 
USER	Get portfolios	17870	END	1552208784171	1552208785902
REQUEST	18097		Get all portfolios	1552208784284	1552208785902	OK	 
USER	Get portfolios	18097	END	1552208784284	1552208785903
REQUEST	18111		Get all portfolios	1552208784293	1552208785903	OK	 
USER	Get portfolios	18111	END	1552208784293	1552208785903
REQUEST	17857		Get all portfolios	1552208784163	1552208785903	OK	 
USER	Get portfolios	17857	END	1552208784163	1552208785903
REQUEST	17873		Get all portfolios	1552208784172	1552208785905	OK	 
USER	Get portfolios	17873	END	1552208784172	1552208785906
REQUEST	17861		Get all portfolios	1552208784165	1552208785906	OK	 
USER	Get portfolios	17861	END	1552208784165	1552208785906
REQUEST	18123		Get all portfolios	1552208784295	1552208785908	OK	 
REQUEST	18110		Get all portfolios	1552208784293	1552208785908	OK	 
USER	Get portfolios	18110	END	1552208784292	1552208785908
USER	Get portfolios	18123	END	1552208784295	1552208785908
REQUEST	17867		Get all portfolios	1552208784167	1552208785908	OK	 
USER	Get portfolios	17867	END	1552208784167	1552208785908
REQUEST	18107		Get all portfolios	1552208784292	1552208785908	OK	 
USER	Get portfolios	18107	END	1552208784292	1552208785908
REQUEST	18116		Get all portfolios	1552208784294	1552208785908	OK	 
USER	Get portfolios	18116	END	1552208784294	1552208785908
REQUEST	17869		Get all portfolios	1552208784171	1552208785908	OK	 
REQUEST	17853		Get all portfolios	1552208784162	1552208785908	OK	 
USER	Get portfolios	17869	END	1552208784168	1552208785908
USER	Get portfolios	17853	END	1552208784162	1552208785908
REQUEST	18105		Get all portfolios	1552208784285	1552208785909	OK	 
USER	Get portfolios	18105	END	1552208784285	1552208785909
REQUEST	18101		Get all portfolios	1552208784285	1552208785909	OK	 
USER	Get portfolios	18101	END	1552208784285	1552208785909
REQUEST	18115		Get all portfolios	1552208784294	1552208785909	OK	 
USER	Get portfolios	18115	END	1552208784294	1552208785909
REQUEST	18106		Get all portfolios	1552208784292	1552208785910	OK	 
USER	Get portfolios	18106	END	1552208784286	1552208785910
REQUEST	18120		Get all portfolios	1552208784294	1552208785911	OK	 
USER	Get portfolios	18120	END	1552208784294	1552208785911
REQUEST	17843		Get all portfolios	1552208784157	1552208785911	OK	 
USER	Get portfolios	17843	END	1552208784157	1552208785911
REQUEST	15467		Get all portfolios	1552208783098	1552208785912	OK	 
USER	Get portfolios	15467	END	1552208783098	1552208785912
REQUEST	17836		Get all portfolios	1552208784147	1552208785912	OK	 
USER	Get portfolios	17836	END	1552208784147	1552208785912
REQUEST	18017		Get all portfolios	1552208784251	1552208785912	OK	 
USER	Get portfolios	18017	END	1552208784251	1552208785912
REQUEST	18109		Get all portfolios	1552208784292	1552208785913	OK	 
USER	Get portfolios	18109	END	1552208784292	1552208785913
REQUEST	18114		Get all portfolios	1552208784294	1552208785913	OK	 
USER	Get portfolios	18114	END	1552208784293	1552208785913
REQUEST	18113		Get all portfolios	1552208784293	1552208785914	OK	 
USER	Get portfolios	18113	END	1552208784293	1552208785914
REQUEST	18136		Get all portfolios	1552208784302	1552208785917	OK	 
REQUEST	17855		Get all portfolios	1552208784163	1552208785917	OK	 
REQUEST	17839		Get all portfolios	1552208784157	1552208785917	OK	 
USER	Get portfolios	17855	END	1552208784162	1552208785917
USER	Get portfolios	18136	END	1552208784302	1552208785917
USER	Get portfolios	17839	END	1552208784156	1552208785917
REQUEST	18131		Get all portfolios	1552208784297	1552208785917	OK	 
USER	Get portfolios	18131	END	1552208784296	1552208785917
REQUEST	17816		Get all portfolios	1552208784137	1552208785918	OK	 
USER	Get portfolios	17816	END	1552208784137	1552208785918
REQUEST	18133		Get all portfolios	1552208784301	1552208785919	OK	 
REQUEST	18108		Get all portfolios	1552208784292	1552208785919	OK	 
USER	Get portfolios	18108	END	1552208784292	1552208785919
REQUEST	17820		Get all portfolios	1552208784137	1552208785919	OK	 
USER	Get portfolios	17820	END	1552208784137	1552208785919
USER	Get portfolios	18133	END	1552208784297	1552208785920
REQUEST	18117		Get all portfolios	1552208784294	1552208785920	OK	 
USER	Get portfolios	18117	END	1552208784294	1552208785920
REQUEST	17829		Get all portfolios	1552208784144	1552208785920	OK	 
USER	Get portfolios	17829	END	1552208784143	1552208785920
REQUEST	18129		Get all portfolios	1552208784296	1552208785920	OK	 
USER	Get portfolios	18129	END	1552208784296	1552208785920
REQUEST	17833		Get all portfolios	1552208784147	1552208785920	OK	 
USER	Get portfolios	17833	END	1552208784146	1552208785920
REQUEST	17697		Get all portfolios	1552208784098	1552208785920	OK	 
USER	Get portfolios	17697	END	1552208784098	1552208785920
REQUEST	18126		Get all portfolios	1552208784295	1552208785921	OK	 
USER	Get portfolios	18126	END	1552208784295	1552208785921
REQUEST	18137		Get all portfolios	1552208784302	1552208785926	OK	 
REQUEST	18145		Get all portfolios	1552208784309	1552208785926	OK	 
REQUEST	18148		Get all portfolios	1552208784310	1552208785926	OK	 
REQUEST	18141		Get all portfolios	1552208784308	1552208785926	OK	 
REQUEST	17834		Get all portfolios	1552208784147	1552208785926	OK	 
REQUEST	18138		Get all portfolios	1552208784307	1552208785926	OK	 
REQUEST	18146		Get all portfolios	1552208784309	1552208785927	OK	 
REQUEST	17800		Get all portfolios	1552208784123	1552208785927	OK	 
REQUEST	17812		Get all portfolios	1552208784134	1552208785928	OK	 
REQUEST	18130		Get all portfolios	1552208784296	1552208785928	OK	 
REQUEST	18149		Get all portfolios	1552208784310	1552208785928	OK	 
REQUEST	18153		Get all portfolios	1552208784311	1552208785928	OK	 
REQUEST	17815		Get all portfolios	1552208784137	1552208785929	OK	 
REQUEST	18143		Get all portfolios	1552208784308	1552208785929	OK	 
REQUEST	17811		Get all portfolios	1552208784134	1552208785929	OK	 
REQUEST	18150		Get all portfolios	1552208784310	1552208785929	OK	 
USER	Get portfolios	18137	END	1552208784302	1552208785926
USER	Get portfolios	18145	END	1552208784309	1552208785926
USER	Get portfolios	18148	END	1552208784310	1552208785926
USER	Get portfolios	18141	END	1552208784308	1552208785926
USER	Get portfolios	17834	END	1552208784147	1552208785926
USER	Get portfolios	18138	END	1552208784307	1552208785926
USER	Get portfolios	18146	END	1552208784309	1552208785927
USER	Get portfolios	17800	END	1552208784123	1552208785927
USER	Get portfolios	17812	END	1552208784134	1552208785928
USER	Get portfolios	18130	END	1552208784296	1552208785928
USER	Get portfolios	18149	END	1552208784310	1552208785928
USER	Get portfolios	18153	END	1552208784311	1552208785929
USER	Get portfolios	17815	END	1552208784137	1552208785929
USER	Get portfolios	18143	END	1552208784308	1552208785929
USER	Get portfolios	17811	END	1552208784133	1552208785929
USER	Get portfolios	18150	END	1552208784310	1552208785929
REQUEST	18154		Get all portfolios	1552208784311	1552208785929	OK	 
USER	Get portfolios	18154	END	1552208784311	1552208785929
REQUEST	18121		Get all portfolios	1552208784295	1552208785930	OK	 
REQUEST	18152		Get all portfolios	1552208784311	1552208785930	OK	 
USER	Get portfolios	18121	END	1552208784295	1552208785930
USER	Get portfolios	18152	END	1552208784311	1552208785930
REQUEST	18156		Get all portfolios	1552208784312	1552208785931	OK	 
USER	Get portfolios	18156	END	1552208784312	1552208785931
REQUEST	17883		Get all portfolios	1552208784175	1552208785932	OK	 
REQUEST	18157		Get all portfolios	1552208784312	1552208785932	OK	 
REQUEST	18147		Get all portfolios	1552208784310	1552208785933	OK	 
USER	Get portfolios	17883	END	1552208784175	1552208785932
USER	Get portfolios	18157	END	1552208784312	1552208785932
USER	Get portfolios	18147	END	1552208784310	1552208785933
REQUEST	18139		Get all portfolios	1552208784307	1552208785933	OK	 
REQUEST	18144		Get all portfolios	1552208784308	1552208785933	OK	 
USER	Get portfolios	18139	END	1552208784307	1552208785933
USER	Get portfolios	18144	END	1552208784308	1552208785933
REQUEST	18140		Get all portfolios	1552208784308	1552208785934	OK	 
REQUEST	18169		Get all portfolios	1552208784319	1552208785934	OK	 
USER	Get portfolios	18169	END	1552208784319	1552208785935
USER	Get portfolios	18140	END	1552208784307	1552208785935
REQUEST	18134		Get all portfolios	1552208784301	1552208785935	OK	 
USER	Get portfolios	18134	END	1552208784301	1552208785935
REQUEST	18132		Get all portfolios	1552208784297	1552208785936	OK	 
USER	Get portfolios	18132	END	1552208784297	1552208785936
REQUEST	18163		Get all portfolios	1552208784318	1552208785936	OK	 
USER	Get portfolios	18163	END	1552208784318	1552208785936
REQUEST	18128		Get all portfolios	1552208784296	1552208785937	OK	 
REQUEST	18181		Get all portfolios	1552208784325	1552208785937	OK	 
USER	Get portfolios	18181	END	1552208784325	1552208785937
USER	Get portfolios	18128	END	1552208784296	1552208785937
REQUEST	18170		Get all portfolios	1552208784319	1552208785937	OK	 
USER	Get portfolios	18170	END	1552208784319	1552208785937
REQUEST	18173		Get all portfolios	1552208784324	1552208785937	OK	 
REQUEST	18125		Get all portfolios	1552208784295	1552208785938	OK	 
USER	Get portfolios	18173	END	1552208784320	1552208785938
USER	Get portfolios	18125	END	1552208784295	1552208785938
REQUEST	18176		Get all portfolios	1552208784324	1552208785938	OK	 
REQUEST	18192		Get all portfolios	1552208784326	1552208785938	OK	 
USER	Get portfolios	18176	END	1552208784324	1552208785938
USER	Get portfolios	18192	END	1552208784326	1552208785938
REQUEST	18164		Get all portfolios	1552208784319	1552208785938	OK	 
USER	Get portfolios	18164	END	1552208784318	1552208785938
REQUEST	18193		Get all portfolios	1552208784326	1552208785939	OK	 
USER	Get portfolios	18193	END	1552208784326	1552208785939
REQUEST	18165		Get all portfolios	1552208784319	1552208785939	OK	 
REQUEST	18172		Get all portfolios	1552208784320	1552208785940	OK	 
REQUEST	18177		Get all portfolios	1552208784324	1552208785940	OK	 
USER	Get portfolios	18165	END	1552208784319	1552208785940
USER	Get portfolios	18172	END	1552208784320	1552208785940
USER	Get portfolios	18177	END	1552208784324	1552208785940
REQUEST	18200		Get all portfolios	1552208784331	1552208785940	OK	 
USER	Get portfolios	18200	END	1552208784331	1552208785940
REQUEST	18185		Get all portfolios	1552208784325	1552208785940	OK	 
USER	Get portfolios	18185	END	1552208784325	1552208785940
REQUEST	18201		Get all portfolios	1552208784331	1552208785941	OK	 
USER	Get portfolios	18201	END	1552208784331	1552208785941
REQUEST	18124		Get all portfolios	1552208784295	1552208785941	OK	 
USER	Get portfolios	18124	END	1552208784295	1552208785941
REQUEST	18171		Get all portfolios	1552208784320	1552208785941	OK	 
REQUEST	18187		Get all portfolios	1552208784325	1552208785941	OK	 
REQUEST	18179		Get all portfolios	1552208784325	1552208785941	OK	 
REQUEST	18135		Get all portfolios	1552208784301	1552208785941	OK	 
USER	Get portfolios	18171	END	1552208784320	1552208785941
USER	Get portfolios	18187	END	1552208784325	1552208785941
USER	Get portfolios	18179	END	1552208784324	1552208785941
USER	Get portfolios	18135	END	1552208784301	1552208785941
REQUEST	18180		Get all portfolios	1552208784325	1552208785941	OK	 
USER	Get portfolios	18180	END	1552208784325	1552208785941
REQUEST	18196		Get all portfolios	1552208784331	1552208785944	OK	 
USER	Get portfolios	18196	END	1552208784331	1552208785944
REQUEST	18168		Get all portfolios	1552208784319	1552208785944	OK	 
USER	Get portfolios	18168	END	1552208784319	1552208785944
REQUEST	18174		Get all portfolios	1552208784324	1552208785946	OK	 
USER	Get portfolios	18174	END	1552208784324	1552208785946
REQUEST	18178		Get all portfolios	1552208784324	1552208785946	OK	 
USER	Get portfolios	18178	END	1552208784324	1552208785946
REQUEST	18122		Get all portfolios	1552208784295	1552208785947	OK	 
USER	Get portfolios	18122	END	1552208784295	1552208785947
REQUEST	18127		Get all portfolios	1552208784295	1552208785948	OK	 
USER	Get portfolios	18127	END	1552208784295	1552208785948
REQUEST	18119		Get all portfolios	1552208784294	1552208785948	OK	 
USER	Get portfolios	18119	END	1552208784294	1552208785948
REQUEST	18191		Get all portfolios	1552208784326	1552208785948	OK	 
USER	Get portfolios	18191	END	1552208784326	1552208785948
REQUEST	18099		Get all portfolios	1552208784284	1552208785948	OK	 
USER	Get portfolios	18099	END	1552208784284	1552208785948
REQUEST	18103		Get all portfolios	1552208784285	1552208785949	OK	 
USER	Get portfolios	18103	END	1552208784285	1552208785950
REQUEST	18102		Get all portfolios	1552208784285	1552208785951	OK	 
USER	Get portfolios	18102	END	1552208784285	1552208785951
REQUEST	18188		Get all portfolios	1552208784326	1552208785953	OK	 
REQUEST	18100		Get all portfolios	1552208784285	1552208785953	OK	 
USER	Get portfolios	18188	END	1552208784325	1552208785953
USER	Get portfolios	18100	END	1552208784285	1552208785953
REQUEST	18216		Get all portfolios	1552208784343	1552208785953	OK	 
USER	Get portfolios	18216	END	1552208784343	1552208785953
REQUEST	18202		Get all portfolios	1552208784331	1552208785953	OK	 
REQUEST	18210		Get all portfolios	1552208784342	1552208785953	OK	 
REQUEST	18218		Get all portfolios	1552208784343	1552208785953	OK	 
REQUEST	18194		Get all portfolios	1552208784330	1552208785953	OK	 
REQUEST	18205		Get all portfolios	1552208784335	1552208785953	OK	 
REQUEST	18189		Get all portfolios	1552208784326	1552208785953	OK	 
USER	Get portfolios	18202	END	1552208784331	1552208785953
USER	Get portfolios	18210	END	1552208784342	1552208785953
USER	Get portfolios	18218	END	1552208784343	1552208785953
USER	Get portfolios	18194	END	1552208784330	1552208785953
USER	Get portfolios	18205	END	1552208784335	1552208785953
USER	Get portfolios	18189	END	1552208784326	1552208785953
REQUEST	18195		Get all portfolios	1552208784331	1552208785954	OK	 
REQUEST	18203		Get all portfolios	1552208784335	1552208785954	OK	 
REQUEST	18219		Get all portfolios	1552208784343	1552208785954	OK	 
REQUEST	18207		Get all portfolios	1552208784335	1552208785954	OK	 
REQUEST	18183		Get all portfolios	1552208784325	1552208785954	OK	 
USER	Get portfolios	18195	END	1552208784331	1552208785954
USER	Get portfolios	18203	END	1552208784335	1552208785954
USER	Get portfolios	18219	END	1552208784343	1552208785954
USER	Get portfolios	18207	END	1552208784335	1552208785954
USER	Get portfolios	18183	END	1552208784325	1552208785954
REQUEST	18204		Get all portfolios	1552208784335	1552208785954	OK	 
USER	Get portfolios	18204	END	1552208784335	1552208785954
REQUEST	18182		Get all portfolios	1552208784325	1552208785957	OK	 
REQUEST	18206		Get all portfolios	1552208784335	1552208785958	OK	 
USER	Get portfolios	18182	END	1552208784325	1552208785958
USER	Get portfolios	18206	END	1552208784335	1552208785958
REQUEST	18094		Get all portfolios	1552208784283	1552208785959	OK	 
USER	Get portfolios	18094	END	1552208784283	1552208785959
REQUEST	18236		Get all portfolios	1552208784345	1552208785959	OK	 
USER	Get portfolios	18236	END	1552208784345	1552208785959
REQUEST	18220		Get all portfolios	1552208784343	1552208785960	OK	 
USER	Get portfolios	18220	END	1552208784343	1552208785960
REQUEST	18086		Get all portfolios	1552208784281	1552208785960	OK	 
USER	Get portfolios	18086	END	1552208784281	1552208785960
REQUEST	18240		Get all portfolios	1552208784345	1552208785960	OK	 
USER	Get portfolios	18240	END	1552208784345	1552208785960
REQUEST	18092		Get all portfolios	1552208784283	1552208785960	OK	 
USER	Get portfolios	18092	END	1552208784283	1552208785961
REQUEST	18096		Get all portfolios	1552208784284	1552208785961	OK	 
USER	Get portfolios	18096	END	1552208784284	1552208785961
REQUEST	18212		Get all portfolios	1552208784342	1552208785962	OK	 
USER	Get portfolios	18212	END	1552208784342	1552208785962
REQUEST	18241		Get all portfolios	1552208784345	1552208785962	OK	 
USER	Get portfolios	18241	END	1552208784345	1552208785962
REQUEST	18089		Get all portfolios	1552208784282	1552208785962	OK	 
USER	Get portfolios	18089	END	1552208784282	1552208785962
REQUEST	18225		Get all portfolios	1552208784343	1552208785962	OK	 
USER	Get portfolios	18225	END	1552208784343	1552208785962
REQUEST	18213		Get all portfolios	1552208784342	1552208785963	OK	 
USER	Get portfolios	18213	END	1552208784342	1552208785963
REQUEST	18239		Get all portfolios	1552208784345	1552208785964	OK	 
USER	Get portfolios	18239	END	1552208784345	1552208785964
REQUEST	18093		Get all portfolios	1552208784283	1552208785964	OK	 
USER	Get portfolios	18093	END	1552208784283	1552208785964
REQUEST	18087		Get all portfolios	1552208784281	1552208785965	OK	 
USER	Get portfolios	18087	END	1552208784281	1552208785965
REQUEST	18237		Get all portfolios	1552208784345	1552208785965	OK	 
REQUEST	18083		Get all portfolios	1552208784280	1552208785965	OK	 
USER	Get portfolios	18237	END	1552208784345	1552208785965
USER	Get portfolios	18083	END	1552208784280	1552208785965
REQUEST	18243		Get all portfolios	1552208784350	1552208785966	OK	 
USER	Get portfolios	18243	END	1552208784350	1552208785966
REQUEST	18223		Get all portfolios	1552208784343	1552208785966	OK	 
USER	Get portfolios	18223	END	1552208784343	1552208785966
REQUEST	18051		Get all portfolios	1552208784263	1552208785973	OK	 
USER	Get portfolios	18051	END	1552208784263	1552208785974
REQUEST	18047		Get all portfolios	1552208784262	1552208785974	OK	 
USER	Get portfolios	18047	END	1552208784262	1552208785974
REQUEST	18224		Get all portfolios	1552208784343	1552208785974	OK	 
REQUEST	18232		Get all portfolios	1552208784344	1552208785975	OK	 
REQUEST	18066		Get all portfolios	1552208784271	1552208785975	OK	 
REQUEST	18068		Get all portfolios	1552208784271	1552208785976	OK	 
USER	Get portfolios	18224	END	1552208784343	1552208785974
USER	Get portfolios	18232	END	1552208784344	1552208785975
USER	Get portfolios	18066	END	1552208784271	1552208785975
USER	Get portfolios	18068	END	1552208784271	1552208785976
REQUEST	18035		Get all portfolios	1552208784261	1552208785977	OK	 
USER	Get portfolios	18035	END	1552208784261	1552208785977
REQUEST	18060		Get all portfolios	1552208784270	1552208785977	OK	 
USER	Get portfolios	18060	END	1552208784270	1552208785977
REQUEST	18072		Get all portfolios	1552208784271	1552208785977	OK	 
USER	Get portfolios	18072	END	1552208784271	1552208785977
REQUEST	18069		Get all portfolios	1552208784271	1552208785978	OK	 
USER	Get portfolios	18069	END	1552208784271	1552208785978
REQUEST	18067		Get all portfolios	1552208784271	1552208785978	OK	 
USER	Get portfolios	18067	END	1552208784271	1552208785978
REQUEST	18080		Get all portfolios	1552208784273	1552208785981	OK	 
USER	Get portfolios	18080	END	1552208784272	1552208785981
REQUEST	18112		Get all portfolios	1552208784293	1552208785981	OK	 
USER	Get portfolios	18112	END	1552208784293	1552208785981
REQUEST	18082		Get all portfolios	1552208784273	1552208785982	OK	 
USER	Get portfolios	18082	END	1552208784273	1552208785982
REQUEST	18074		Get all portfolios	1552208784272	1552208785982	OK	 
USER	Get portfolios	18074	END	1552208784272	1552208785982
REQUEST	18070		Get all portfolios	1552208784271	1552208785984	OK	 
USER	Get portfolios	18070	END	1552208784271	1552208785984
REQUEST	18062		Get all portfolios	1552208784270	1552208785984	OK	 
USER	Get portfolios	18062	END	1552208784270	1552208785984
REQUEST	18075		Get all portfolios	1552208784272	1552208785985	OK	 
USER	Get portfolios	18075	END	1552208784272	1552208785985
REQUEST	18238		Get all portfolios	1552208784345	1552208785985	OK	 
USER	Get portfolios	18238	END	1552208784345	1552208785985
REQUEST	18277		Get all portfolios	1552208784363	1552208785986	OK	 
REQUEST	18279		Get all portfolios	1552208784363	1552208785986	OK	 
REQUEST	18275		Get all portfolios	1552208784363	1552208785986	OK	 
USER	Get portfolios	18277	END	1552208784363	1552208785986
USER	Get portfolios	18279	END	1552208784363	1552208785986
USER	Get portfolios	18275	END	1552208784363	1552208785986
REQUEST	18252		Get all portfolios	1552208784354	1552208785987	OK	 
USER	Get portfolios	18252	END	1552208784354	1552208785987
REQUEST	18295		Get all portfolios	1552208784371	1552208785987	OK	 
REQUEST	18061		Get all portfolios	1552208784270	1552208785987	OK	 
USER	Get portfolios	18295	END	1552208784371	1552208785987
USER	Get portfolios	18061	END	1552208784270	1552208785987
REQUEST	18293		Get all portfolios	1552208784371	1552208785988	OK	 
USER	Get portfolios	18293	END	1552208784371	1552208785988
REQUEST	18246		Get all portfolios	1552208784350	1552208785988	OK	 
USER	Get portfolios	18246	END	1552208784350	1552208785988
REQUEST	18251		Get all portfolios	1552208784354	1552208785989	OK	 
USER	Get portfolios	18251	END	1552208784354	1552208785989
REQUEST	18260		Get all portfolios	1552208784358	1552208785990	OK	 
USER	Get portfolios	18260	END	1552208784358	1552208785990
REQUEST	18004		Get all portfolios	1552208784248	1552208785990	OK	 
USER	Get portfolios	18004	END	1552208784248	1552208785990
REQUEST	18284		Get all portfolios	1552208784370	1552208785990	OK	 
USER	Get portfolios	18284	END	1552208784370	1552208785990
REQUEST	18019		Get all portfolios	1552208784252	1552208785990	OK	 
USER	Get portfolios	18019	END	1552208784252	1552208785990
REQUEST	18041		Get all portfolios	1552208784262	1552208785991	OK	 
USER	Get portfolios	18041	END	1552208784261	1552208785991
REQUEST	18025		Get all portfolios	1552208784259	1552208785991	OK	 
USER	Get portfolios	18025	END	1552208784259	1552208785991
REQUEST	18290		Get all portfolios	1552208784370	1552208785991	OK	 
USER	Get portfolios	18290	END	1552208784370	1552208785991
REQUEST	18026		Get all portfolios	1552208784259	1552208785991	OK	 
USER	Get portfolios	18026	END	1552208784259	1552208785991
REQUEST	18282		Get all portfolios	1552208784369	1552208785991	OK	 
USER	Get portfolios	18282	END	1552208784369	1552208785991
REQUEST	18020		Get all portfolios	1552208784252	1552208785991	OK	 
USER	Get portfolios	18020	END	1552208784252	1552208785991
REQUEST	18262		Get all portfolios	1552208784358	1552208785992	OK	 
USER	Get portfolios	18262	END	1552208784358	1552208785992
REQUEST	18294		Get all portfolios	1552208784371	1552208785992	OK	 
USER	Get portfolios	18294	END	1552208784371	1552208785992
REQUEST	18270		Get all portfolios	1552208784362	1552208785992	OK	 
USER	Get portfolios	18270	END	1552208784362	1552208785992
REQUEST	18248		Get all portfolios	1552208784352	1552208785992	OK	 
USER	Get portfolios	18248	END	1552208784352	1552208785992
REQUEST	18264		Get all portfolios	1552208784358	1552208785993	OK	 
USER	Get portfolios	18264	END	1552208784358	1552208785993
REQUEST	18259		Get all portfolios	1552208784358	1552208785993	OK	 
USER	Get portfolios	18259	END	1552208784358	1552208785993
REQUEST	18289		Get all portfolios	1552208784370	1552208785993	OK	 
USER	Get portfolios	18289	END	1552208784370	1552208785993
REQUEST	18297		Get all portfolios	1552208784371	1552208785994	OK	 
USER	Get portfolios	18297	END	1552208784371	1552208785994
REQUEST	18292		Get all portfolios	1552208784371	1552208785994	OK	 
USER	Get portfolios	18292	END	1552208784371	1552208785994
REQUEST	18291		Get all portfolios	1552208784371	1552208785994	OK	 
USER	Get portfolios	18291	END	1552208784371	1552208785994
REQUEST	18268		Get all portfolios	1552208784362	1552208785994	OK	 
USER	Get portfolios	18268	END	1552208784362	1552208785994
REQUEST	18296		Get all portfolios	1552208784371	1552208785996	OK	 
USER	Get portfolios	18296	END	1552208784371	1552208785996
REQUEST	18016		Get all portfolios	1552208784250	1552208785997	OK	 
USER	Get portfolios	18016	END	1552208784250	1552208785997
REQUEST	18322		Get all portfolios	1552208784381	1552208785997	OK	 
USER	Get portfolios	18322	END	1552208784381	1552208785997
REQUEST	18329		Get all portfolios	1552208784382	1552208785998	OK	 
USER	Get portfolios	18329	END	1552208784382	1552208785998
REQUEST	18316		Get all portfolios	1552208784380	1552208785998	OK	 
USER	Get portfolios	18316	END	1552208784380	1552208785998
REQUEST	18008		Get all portfolios	1552208784248	1552208785999	OK	 
USER	Get portfolios	18008	END	1552208784248	1552208785999
REQUEST	18304		Get all portfolios	1552208784379	1552208785999	OK	 
USER	Get portfolios	18304	END	1552208784379	1552208785999
REQUEST	18014		Get all portfolios	1552208784250	1552208786000	OK	 
USER	Get portfolios	18014	END	1552208784250	1552208786000
REQUEST	18305		Get all portfolios	1552208784379	1552208786000	OK	 
USER	Get portfolios	18305	END	1552208784379	1552208786000
